,Unnamed: 0,text,tokenized,pseudo_label
17551,17551,현강 때 너무 잘 설명하셔서 좋았어요,"['현', '강', '너무', '설명', '셔서', '어요']",0.96334505
17552,17552,시험도 웬만하면 공부한만큼 나오는 거 같습니다,"['웬만', '공부']",0.58542085
17553,17553,교수님 유머러스하시고 좋았어요,"['유머러스', '어요']",0.6414205
17554,17554,인강이 조금 버벅거리시는 감이 있어서 아쉬웠는데 현강은 딱 깔끔하게 강의하시고 재밌어요,"['인강', '조금', '버벅거리', '감', '어서', '아쉬웠', '현', '강', '딱', '깔끔', '재밌', '어요']",0.8414266
17555,17555,성적 어지간하면 플러스 붙여서 주시려고하고 일단 수업을 너무 잘하심,"['성적', '어지간', '플러스', '붙여서', '려고', '일단', '너무', '하심']",0.20317608
17556,17556,현강에서는 최고라고 생각해요,"['현', '강', '최고', '라고', '해요']",0.982051
17557,17557,남는게 많은 수업이었습니다,['남'],0.5033298
17558,17558,나는 좋았어 재밌었어추억이 될듯와우는거 잘하면 성적 잘 나옵니당 화이팅,"['재밌', '추억', '될', '듯', '우', '성적', '옵', '니당', '화이팅']",0.93395925
17559,17559,교수님 강의력이 좋으시고 재치 있으십니다,"['력', '으시', '재', '치', '으십니다']",0.57728434
17560,17560,시험 내용과 관련한 여러 배경 지식들을 풀어주셔서 듣는 재미도 있습니다,"['내용', '관련', '여러', '배경', '지식', '풀', '셔서', '듣', '재미']",0.9722078
17561,17561,세계사라는 강의 자체가 팀플이 있어서 힘들겠지만 어차피 해야되는거라면 유쾌하게 수업 해주시는 이 강의를 추천합니다,"['세계사', '라는', '자체', '팀', '플', '어서', '힘들', '겠', '어차피', '해야', '라면', '유쾌', '해', '추천', '합니다']",0.8888257
17562,17562,교수님이 강의력도 좋으시고 학생들에게 관심이 많으신 듯 했어요,"['력', '으시', '학생', '관심', '으신', '듯', '어요']",0.9375873
17563,17563,싸강에서는 긴장하셨는지 말을 잘 못하시던데 현장 강의에서는 좋았어요,"['싸', '강', '긴장', '셨', '는지', '못', '던데', '현장', '어요']",0.40233442
17564,17564,저는 중간 너무 못봐서 성적 걱정 많이 했는데 성적도 어느 정도 잘 주시는 듯 합니다,"['저', '중간', '너무', '못', '봐서', '성적', '걱정', '많이', '성적', '어느', '듯', '합니다']",0.4615997
17565,17565,공머생이라 그런지 학점 따기엔 불리했지만 교수님 친절하고 소통도 열심히하시고 재미있으시고 유쾌하시고 썰풀어주시고 잘생기시고 멋지시고 강의도 잘하세요,"['공', '머', '생', '라', '그런지', '따', '엔', '불리', '친절', '소통', '열심히', '재미있', '으시', '유쾌', '썰', '풀', '생기', '멋지', '세요']",0.9103682
17567,17567,교수님 수업방식이 너무나도 깔끔했음교양인데도 수업내용에 빠져들어버림 딱 교양으로서 너무 듣기 좋았던 수업이었음,"['방식', '너무나', '깔끔', '교양', '인데', '내용', '빠져들', '버림', '딱', '교양', '너무', '듣', '던']",0.5669924
17568,17568,싸강에서는 긴장하셔서 그런지 말을 잘 못하시는데현강은 정말 잘하심 학점도 잘주시고 정말 이 교수님 듣기 잘했음,"['싸', '강', '긴장', '셔서', '그런지', '못', '현', '강', '정말', '하심', '정말', '듣']",0.96379673
17569,17569,말을 엄청 잘하시고 강의력도 뛰어나서 듣기 편했음 시험 잘치고 싶으면 교재는 꼭 사도록,"['엄청', '력', '뛰어나', '서', '듣', '편했', '치', '으면', '교재', '꼭', '사', '도록']",0.8428385
17570,17570,일단 제가 이 교수님을 좋아해서,"['일단', '제', '좋아해서']",0.42084205
17571,17571,어짜피 들어야하는 세계사 좋은 교수님의 수업을 듣자는 생각에 수강했고요 성적을 떠나 매우 만족스러운 수업이었습니다,"['어짜피', '들어야', '세계사', '듣', '자는', '수강', '요', '성적', '떠나', '매우', '만족', '스러운']",0.31427032
17572,17572,쿨하시고 학생들한테 농담도 잘 건네시는데 재밌어요,"['쿨', '학생', '농담', '건네', '재밌', '어요']",0.8537386
17573,17573,수업 중간에 하시는 딴얘기도 재밌어서 좋았습니다,"['중간', '딴', '얘기', '재밌', '어서']",0.6335589
17574,17574,수업 일찍 끝내주시는 편보통 분,"['일찍', '끝내', '편', '보통', '분']",0.47409073
17575,17575,조는 때 정하는 것이 아니라 그 이후에 교수님이 무작위로 정해주시고 블랙보드에서 확인하면 됩니다,"['조', '정하', '라', '이후', '무작위', '정해', '블랙', '보드', '확인', '됩니다']",0.33433774
17576,17576,기도나 하고 계시길,"['기도', '계시', '길']",0.83720016
17577,17577,그래도 팀플이 서철이나 문쓰발보다는 훨씬 쉽고 수월했음,"['그래도', '팀', '플', '서철', '문', '쓰', '발', '훨씬', '쉽', '수월']",0.8344225
17578,17578,물론 이것도 팀원운이겠지만교수님은 아는게 많으셔서 다양한 관련 얘기들도 많이 해주시고 지루하지 않은 강의였습니다,"['물론', '이것', '팀원', '운', '겠', '아', '으셔서', '다양', '관련', '얘기', '많이', '해', '지루', '였']",0.6495083
17579,17579,다만 모두까기 인형의 기질이 좀 있으셔서 그거 불쾌해하시는 분은 유의하시길,"['다만', '모두', '까', '인형', '기질', '으셔서', '그거', '불쾌', '해', '분', '유의', '길']",0.30391514
17580,17580,개인적으로는 재밌었습니다,"['개인', '재밌']",0.7011918
17581,17581,강의도 좀 일찍 끝내주시는 편이고  토론시간에 이 조 저 조 돌아다니시면서 농담도 건네시고 재밌고 유쾌한 강의였다고 생각합니다,"['일찍', '끝내', '편', '토론', '조', '저', '조', '돌아다니', '면서', '농담', '건네', '재밌', '유쾌', '였', '다고', '합니다']",0.93183863
17582,17582,별 하나 깎은 이유는 그저 이 강의가 세계사이기 때문,"['별', '깎', '이유', '그저', '세계사']",0.15254486
17583,17583, 그 이외에는 다 만족스러웠습니다,"['이외', '만족', '스러웠']",0.42003775
17584,17584,강의평 너무 좋아서 문종현교수님 수업 들었는데 역시는 역시,"['평', '너무', '아서', '문종', '현', '역시', '역시']",0.47579035
17585,17585,강의력이 엄청 좋으시고 유쾌하시다,"['력', '엄청', '으시', '유쾌']",0.91148174
17586,17586,조별로 돌아다니시면서 말도 건네시고 농담도 하시는데 귀여우심ㅋㅋㅋㅋ,"['조', '별', '돌아다니', '면서', '건네', '농담', '귀여우', '심', 'ㅋㅋ', 'ㅋㅋ']",0.77001965
17587,17587,교수님이 유쾌하시고 강의도 재미있었습니다,"['유쾌', '재미있']",0.87730503
17588,17588,끝에 조별토론도 어렵지않았어요,"['끝', '조별', '토론', '어렵', '어요']",0.67633164
17589,17589,조별로 앉아서 수업듣고 토론하는 수업이지만 엄청 부담 가질 필요는 없는거같아요,"['조', '별', '앉', '아서', '듣', '토론', '엄청', '부담', '가질', '필요', '아요']",0.66222614
17590,17590,조별 발표는 딱 한 번이에요,"['조별', '발표', '딱', '에요']",0.5932405
17591,17591,이 강의의 장점은 교수님이라고 생각해요,"['장점', '라고', '해요']",0.7185168
17592,17592,교수님 정말 재미있으시고 설명도 잘해주십니다,"['정말', '재미있', '으시', '설명', '해', '십니다']",0.98093486
17593,17593,후회 안해요,"['후회', '해요']",0.7537934
17594,17594,공대생인데도 이해하는데 전혀 어려움 없이 설명 잘해주심이 교수님 수업들은거 후회안함,"['공대', '생', '인데', '이해', '전혀', '어려움', '없이', '설명', '해', '주심', '후회', '안함']",0.8298682
17595,17595,교수님 재밌으시고 수업 진행력도 좋으심조 잘 짜이고 준비 꾸준하게 하면 팀플도 큰 어려움 없음개인적으로 강의력이 좋다고 생각해서 세계사 처음 배우는 사람도 잘 들을 수 있을듯,"['재밌', '으시', '진행', '력', '으', '심조', '짜이', '준비', '꾸준', '팀', '플', '큰', '어려움', '개인', '력', '다고', '해서', '세계사', '처음', '배우', '듯']",0.96925354
17596,17596,하지만 온라인 강의가 있기 때문에 시험 준비는 꼼꼼히 해야 뒤통수 안 맞음,"['하지만', '온라인', '준비', '꼼꼼히', '해야', '뒤통수', '맞']",0.43377483
17597,17597,온라인 강의 몰아서 볼 생각은 버리는 게 좋다,"['온라인', '몰', '아서', '볼', '버리']",0.38620746
17598,17598,조원들 잘 만나면 좋고 그보다 중간 기말 온라인강의 들으면서 교안 열심히 공부하면 좋은성적 거둘 수 있어요,"['조원', '만나', '중간', '기말', '온라인', '들으면서', '교안', '열심히', '공부', '성적', '거둘', '어요']",0.96003604
17599,17599,어차피 들을거,['어차피'],0.49206877
17600,17600,교수님이 진짜 재미있으심,"['진짜', '재미있', '으', '심']",0.930557
17601,17601, 근데 왜 싸강에서는 말못하는지ㅋㅋㅋㅋㅋㅋ,"['근데', '왜', '싸', '강', '못', '는지', 'ㅋㅋㅋ', 'ㅋㅋㅋ']",0.15235123
17602,17602,현강은 진짜 재밌는데 하필 평균 점수 등분반이어서 최종 성적은 아쉽게 나왔음,"['현', '강', '진짜', '재밌', '하필', '평균', '분반', '어서', '최종', '성적', '아쉽', '나왔']",0.8934289
17603,17603,현강이 너무너무 재밌다,"['현', '강', '너무너무', '재밌']",0.94617414
17604,17604,교수님이 유쾌하셔서 수업 분위기도 나쁘지 않다그래서 그런지 열심히 하고싶어하는 학생들이 많이 모이고 발표도 수준이 꽤 높은듯하지만 개인적으로 학점은 시험에서 결정난다고 생각,"['유쾌', '셔서', '분위기', '나쁘', '그래서', '그런지', '열심히', '학생', '많이', '모이', '발표', '수준', '꽤', '높', '듯', '개인', '결정', '난다고']",0.95433635
17605,17605,아무리 팀플 잘해도 중간기말 망치면 높은 성적 못받고팀플이 어중간해도 시험을 잘보면 씹가능,"['아무리', '팀', '플', '해도', '중간기', '망치', '높', '성적', '못', '팀', '플', '어중간', '해도', '씹', '가능']",0.43035814
17606,17606,문종현교수님 너무 재치있으시고 좋으심  학생들과도ㅜ친해지려하는것도 보이고 지식도 많으신듯 시험은 암기열심히 하시면 좋은 학점 가능,"['문종', '현', '너무', '재', '치', '으시', '으', '심', '학생', 'ㅜ친해지려하는것도', '지식', '으신', '듯', '암기', '열심히', '가능']",0.79871964
17607,17607,시험은 암기가 절대적 배경지식도 중요함,"['암기', '절대', '배경', '지식', '중요', '함']",0.3648739
17608,17608,팀플이 큰 영향을 미치므로 조를 잘 만나는게 중요하다 ,"['팀', '플', '큰', '영향', '미치', '므로', '조', '만나', '중요']",0.86909986
17609,17609,시험 점 이상 맞고 팀플발표를 분반 뒤집어놓을정도로 잘하면 에이쁠나옴,"['이상', '맞', '팀', '플', '발표', '분반', '뒤집', '이쁠', '나옴']",0.45000058
17610,17610,교수님 강의력이 참 좋아요,"['력', '참', '아요']",0.9327761
17611,17611,말씀도 재미있게 해주시고 학생들도 잘 신경써주십니다,"['말씀', '재미있', '해', '학생', '신경', '써', '십니다']",0.99324864
17612,17612,과목 자체가 어려워서 그렇지 공부 열심히 하면 학점 좋게 나옴교수님 너무 좋으심팀플은 누구랑 하냐에 따라서 희비가 엇갈리긴하는데 난 너무 좋았음,"['과목', '자체', '어려워서', '공부', '열심히', '나옴', '너무', '으', '심', '팀', '플', '누구', '랑', '냐', '따라서', '희비', '엇갈리', '긴', '난', '너무']",0.8846418
17614,17614,책에 있는연습문제 풀게 하시는데  기말고사 시험날 걷어가십니다,"['책', '연습', '풀', '기말고사', '날', '걷어가', '십니다']",0.7839011
17615,17615, 조별과제 발표있습니다,"['조별', '발표']",0.47141165
17616,17616,수업끝나고 용지에 책에있는문제 한두개풀도록 시키십니다,"['끝', '용지', '책', '한두', '풀', '도록', '십니다']",0.78992176
17617,17617,맞았는지틀렸는지 냈는지 안냈는지 교수님께서 체크하시고 점수에 반영하십니다,"['맞', '는지', '틀렸', '는지', '냈', '는지', '냈', '는지', '체크', '반영', '십니다']",0.54288393
17618,17618,학점 완전잘주신다,"['완전', '신다']",0.89444166
17619,17619,중간 기말인데  나왔다,"['중간', '기말', '인데', '나왔']",0.52915746
17620,17620,이건 말이 안된다ㅎ,"['이건', '된다', 'ㅎ']",0.5478348
17621,17621,분반 운도 좀 좋긴했다ㅎㅎ,"['분반', '운도', '긴', 'ㅎㅎ']",0.8058907
17622,17622,체고다 현강타 킹종현인강에선 좀 그랬지만 현강은 ㄹㅇ최고임,"['체고', '현', '강타', '킹', '종현', '인강', '에선', '그랬', '현', '강', 'ㄹ', 'ㅇ최고임']",0.803475
17623,17623,수업도 흥미롭고 유쾌하신 분임,"['흥미', '롭', '유쾌', '신', '분임']",0.96452475
17624,17624,성적은 중간 기말만 잘 보면 괜찮게 나옴,"['성적', '중간', '기말', '괜찮', '나옴']",0.5222025
17625,17625,그냥 교수님도 좋고 강의도 재밌음 ,"['그냥', '재밌']",0.6297337
17626,17626,책 사서 읽는거 추천,"['책', '사', '서', '읽', '추천']",0.37270918
17627,17627,책 분량 얼마 되지도 않지만 흐름 파악하는데 도움 되고 시험 전날에 정독하면 도움 많이됨,"['책', '분량', '얼마', '흐름', '파악', '도움', '전날', '정독', '도움', '많이', '됨']",0.63714004
17628,17628,유쾌하시고 강의 흥미진진해요,"['유쾌', '흥미진진', '해요']",0.93187475
17629,17629,시험문제는 온라인강의오프라인강의였는데 다른교수님들 강의에서 나온거같아요조별과제는 항상 케바케인걸로 ㅎㅎ,"['온라인', '오프라인', '였', '나온', '아', '요조', '별', '항상', '케', '바케', '인걸', 'ㅎㅎ']",0.9237238
17630,17630,공강날 조별과제하자해서 왕복 시간 학교왔더니 통수쳤던 분들 고전인증 하나 모자라서 졸업못하고 학년 학기 수강신청 터져서 졸업못하고 아무튼 못해라교수님 위로덕에 멘탈붙잡고 기말공부했습니다,"['공강', '날', '조별', '자', '해서', '왕복', '학교', '왔', '더니', '통수', '쳤', '던', '분', '고전', '인증', '모자라', '서', '졸업', '못', '학년', '학기', '수강', '신청', '터져서', '졸업', '못', '아무튼', '못', '해라', '위', '덕', '멘탈', '붙잡', '기말', '공부']",0.85197496
17631,17631,문종현 교수님 최고에요,"['문종', '현', '최고', '요']",0.93876755
17632,17632,진짜 세계사의 천재같은 느낌 쨩쨩함,"['진짜', '세계사', '천재', '느낌', '쨩쨩', '함']",0.4850582
17633,17633,시험공부 몰아서 하지말고 일주일에 한번 온라인강의 들을때만 열심히 듣고 이해해놔도 나옵니다,"['공부', '몰', '아서', '주일', '온라인', '열심히', '듣', '이해', '해', '놔도', '나옵니다']",0.9084146
17634,17634,한현사보다 훨씬 나음,"['현사', '훨씬']",0.46315476
17635,17635,세계사는 애들이 다 우리교수가 좋다며 칭찬하는 신기한 수업임,"['세계사', '애', '다며', '칭찬', '신기', '임']",0.8804232
17636,17636,교수 고르는 거 너무 고민 문종현 교수님은 재밌는데 설명이 약간 투머치해외 유학 경험도 있고 할 얘기가 많으신가봄,"['고르', '너무', '고민', '문종', '현', '재밌', '설명', '약간', '투', '머치', '해외', '유학', '경험', '할', '얘기', '으신가', '봄']",0.70240766
17637,17637,근데 다 흥미롭고 도움되기는 함,"['근데', '흥미', '롭', '도움', '함']",0.41372114
17638,17638,세계사를 한정된 역사로만 바라보지 않고 현재의 상황과 맞추면서 강의를 진행하셨기 때문에 매우 흥미로웠습니다,"['세계사', '한정', '된', '역사', '바라보', '현재', '상황', '맞추', '면서', '진행', '셨', '매우', '흥미', '로웠']",0.9403448
17639,17639,또한 조별 발표가 회 있는데 발표 내용에 있어서 부연 설명을 덧붙여 주셔서 이해를 도와주셨습니다,"['또한', '조별', '발표', '회', '발표', '내용', '어서', '부연', '설명', '덧붙여', '셔서', '이해', '도와', '셨']",0.9644146
17640,17640,발표 점수나 토론 보고서 점수에서 큰 차이를 두지 않으시기 때문에 중간고사와 기말고사 두 번의 시험에서 성적이 나뉩니다,"['발표', '토론', '보고서', '큰', '차이', '으시', '중간고사', '기말고사', '성적', '나뉩니다']",0.7511837
17641,17641,교수님 수업은 재밌음 세계사 특징 답게 토론하고 조별발표 회인데 조원들이 다 대충넘기자 해서 구냥 쉽게 함 고전인증하면 가산점 주는데 꿀이니까 꼭 하시길,"['재밌', '세계사', '특징', '답', '토론', '조별', '발표', '회', '인데', '조원', '대충', '넘기', '자', '해서', '구', '냥', '쉽', '함', '고전', '인증', '가산점', '꿀', '니까', '꼭', '길']",0.9480775
17642,17642,교수님 유머가 조금 셉니다,"['유머', '조금', '셉', '니']",0.50910056
17643,17643,모두까기인형 같아요,"['모두', '까', '인형', '아요']",0.6785798
17644,17644,그게 그냥 성격이신가 봅니다,"['그게', '그냥', '성격', '신가', '봅니다']",0.3029874
17645,17645,이런 화법 싫어하시면 다른 교수님 강의 듣는 걸 추천드려요,"['화법', '싫', '듣', '걸', '추천', '드려요']",0.8797714
17646,17646,학점은 시험으로 갈립니다,['갈립니다'],0.44767645
17647,17647,뭐 재밌어요,"['뭐', '재밌', '어요']",0.62462336
17648,17648,갠적으로 평균이 다같이 낮아서 넘 좋았던 반 세계사 수업 자체가 좀 재밌는거 같아요,"['갠', '평균', '낮', '아서', '넘', '던', '반', '세계사', '자체', '재밌', '아요']",0.65282047
17649,17649,그냥 무난무난인것같습니다,"['그냥', '무난', '무난', '인']",0.3941126
17650,17650,중간이랑 기말 잘보면 점수 잘 나올거예요,"['중간', '이랑', '기말', '나올', '예요']",0.7422981
17651,17651,교수님이 호탕해서 재밌었음팀플 한번 있는데 운명에 맡기시길,"['호탕', '해서', '재밌', '팀', '플', '운명', '맡기', '길']",0.7837604
17652,17652,시험은 어려운데 강의랑 교수님이 재밌으심 조별 과제 있는데 타 강의랑 다르게 그렇게 부담되는 것도 아니었음,"['어려운데', '랑', '재밌', '으', '심', '조별', '타', '랑', '다르', '그렇게', '부담']",0.9167339
17653,17653,세계사 수업이나 시험이 까다로워서 그렇지교수님은 재밌으셨움추천합니다,"['세계사', '까다로워서', '재밌', '으셨', '움', '추천', '합니다']",0.9450315
17654,17654,세계사 시험은 진짜 말도 안 나올 정도로 어려웠던 것 같다,"['세계사', '진짜', '나올', '어려웠', '던']",0.6813335
17655,17655,세계사는 보통 시험이 좌우한다고 하는데 팀플할 때 조원들을 좋은 사람들을 만나서 그런지 중간기말 다 조진 것 같은데 학점은 앵간하게 나온 것 같다,"['세계사', '보통', '좌우', '한다고', '팀', '플', '할', '조원', '만나', '서', '그런지', '중간기', '조진', '은데', '앵', '간', '나온']",0.754573
17656,17656,교수님 강의력은 정말  좋지만 시험이 객관식인데도 불구하고 너무 헬이었다,"['력', '정말', '객관식', '인데', '불구', '너무', '헬']",0.40201503
17657,17657,시험이 엄청어려워요,"['엄청', '어려워요']",0.30435258
17658,17658,교안 달달달 외워가도 어렵습니다,"['교안', '달달달', '외워', '어렵']",0.48771486
17659,17659,전에이플받으려고 밤샘공부했습니다ㅠ그리고 시험문제중에 교수님께서언급안하신부분이 나오는경우도 있고 족보 노쓸모입니다,"['플', '으려고', '밤샘', '공부', 'ㅠ', '언급', '신', '부분', '족보', '노', '쓸모', '입니다']",0.49710432
17660,17660,매번다르게내세요,"['매번', '다르', '세요']",0.5465783
17661,17661,교수님들께서 문종현교수님은 특히말하시는것을좋아하셔서말많은거싫어하시는분들은다른교수님들추천할게요 팀플은 정말 잘만나면 굿이고 못만나면 망한다고보시면됩니다,"['문종', '현', '특히', '좋아하', '셔서', '싫', '분', '추천', '할게요', '팀', '플', '정말', '만나', '굿', '못', '만나', '망한다고', '됩니다']",0.976174
17662,17662,학점과 별개로 재밌었던 강의였습니다,"['별개', '재밌', '던', '였']",0.7068508
17663,17663,시험은 어,[],0.44767645
17664,17664,어렵지만요,"['어렵', '요']",0.43413407
17665,17665,세계사 강의 추천한다고 하면 문종현 교수님 수업을 추천할 것 같네요ㅎㅎ,"['세계사', '추천', '한다고', '문종', '현', '추천', '할', '네요', 'ㅎㅎ']",0.97641903
17666,17666,다들 말하듯이 교수님은 좋은분이시고 강의도 유쾌함,"['듯이', '분', '유쾌', '함']",0.40885028
17667,17667,근데 그래서 다들 열심히 해서 그런지 좀만 감점돼도 장마마냥 떨어지는 학점을 구경할 수 있음 결석하게되면 인정결석은 보고서 받아줌 보고서 점수도 터지므로 학점 두 계단은 내려간다고 생각하는게 속편할 것이다 ,"['근데', '그래서', '열심히', '해서', '그런지', '감점', '돼도', '장마', '마냥', '떨어지', '구경', '할', '결석', '인정', '결석', '고서', '아', '줌', '고서', '터지', '므로', '계단', '내려간다고', '속편', '할']",0.5482825
17668,17668,혹시라도 내 분반이 빡센 것 같은데 결석했다면 고전독서라도 꼭 해서 제출해라,"['혹시', '분반', '빡센', '은데', '결석', '다면', '고전', '독서', '꼭', '해서', '제출', '해라']",0.77466893
17669,17669,교수님 아주 좋다,['아주'],0.56831205
17670,17670,우리 세대를 잘 이해하고 계신분이다,"['세대', '이해', '계신', '분']",0.6218867
17671,17671,팀발표 솔직히  성적에 영향 없으니 평타만 치길 바란다,"['팀', '발표', '솔직히', '성적', '영향', '으니', '평타', '치', '길', '바란다']",0.4214248
17672,17672,물론 시험은 씨 어렵다,"['물론', '어렵']",0.4509118
17673,17673,안배운거 나오면 어쩌자고아무튼 교수님이 쌉소리와 인생팁을 주기도 하니 기왕 들을거 이분꺼 듣자,"['배운', '어쩌', '자고', '아무튼', '쌉', '인생', '팁', '니', '기왕', '이분', '꺼', '듣', '자']",0.51662153
17674,17674,설명 엄청 재밌게 하신다,"['설명', '엄청', '재밌', '신다']",0.9145945
17675,17675,싸강에서와는 차원이 다르신 모습긴장 많이 하신듯 원래 세계사에 관심이 많았던  나에겐 정말  재밌고  의미있는  시간이었다,"['싸', '강', '차원', '다르', '신', '모습', '긴장', '많이', '신', '듯', '원래', '세계사', '관심', '던', '에겐', '정말', '재밌', '의미']",0.93605995
17676,17676,조별발표도  잘  넘어갔고,"['조별', '발표', '넘어갔']",0.40799138
17677,17677,그렇다고 학점을  잘 받지는  못했지만ㅠ,"['다고', '못했', 'ㅠ']",0.21802947
17678,17678,교수님 쵝오 아시는게 너무 많아서 듣는재미가 있는거 같다,"['쵝오', '아', '너무', '아서', '듣', '재미']",0.557999
17679,17679,조별발표하면 최대한칭찬해주시고 수업준비 엄청 열심히 하시는거같다,"['조별', '발표', '최대한', '칭찬', '해', '준비', '엄청', '열심히']",0.9764952
17680,17680,역사에 관심이 없어도 수업에 집중할수있다,"['역사', '관심', '어도', '집중', '할']",0.67751133
17681,17681,정말 흥미롭게 들었다,"['정말', '흥미', '롭']",0.54772025
17682,17682,발표는 조가 확실히 중요한듯하다,"['발표', '조', '확실히', '중요', '듯']",0.2542671
17683,17683,교수님이 유쾌하고 재미있으시다,"['유쾌', '재미있', '으시']",0.83411556
17684,17684,세계사 과목의 제일 큰 관문인 팀별 발표는 걱정했던 만큼 그렇게 힘들지는 않았다,"['세계사', '과목', '제일', '큰', '관문', '인', '팀', '별', '발표', '걱정', '던', '힘들']",0.77170557
17685,17685,온라인 강의도 듣고 오프라인 수업도 나가는 것이 조금 번거롭다,"['온라인', '듣', '오프라인', '나가', '조금', '번거롭']",0.6302757
17686,17686,이과생에 세계사라곤 도 모르는 내가 수업시간에 재밌게 들은 거 만으로도 높은 점수를 주고 싶음 일단 강의 자체가 재밌고 교수님도 재밌게 가르치려고 노력함 조별발표할 때도 진짜 틀린 내용을 가져오지 않는 이상 태클도 잘 안거심 별 점 깎은건 시험 문제가 너무 어려워서,"['과생', '세계사', '라곤', '재밌', '높', '일단', '자체', '재밌', '재밌', '가르치', '려고', '노력', '함', '조별', '발표', '할', '진짜', '틀린', '내용', '가져오', '이상', '태클', '거심', '별', '깎', '건', '너무', '어려워서']",0.90360653
17687,17687,다들 칭찬뿐이던데 나만 핵노잼인가ㅠㅠ 교수님은 좋은분인데 난 그냥 세계사 자체가 너어무너무 재미없고 힘들어서 정말정말 싫은 수업임ㅠㅠ이공계라 그런지 몰라도 내가 이번학기에 듣는 수업 중에 제일 재미없는 수업이다,"['칭찬', '뿐', '던데', '핵', '노', '잼', '인가', 'ㅠㅠ', '분', '인데', '난', '그냥', '세계사', '자체', '너', '무', '너무', '재미없', '힘들', '어서', '정말', '정말', '싫', '임', 'ㅠㅠ이공계라', '그런지', '몰라도', '이번', '학기', '듣', '제일', '재미없']",0.42121014
17688,17688,누구의 잘못도 아님 그냥 내가 세계사를 싫어함,"['누구', '잘못', '아님', '그냥', '세계사', '싫어함']",0.07377428
17689,17689,시험만 잘보면 받을수있음 사람들 다 세계사 공부안함ㅋㅋㅋ,"['세계사', '공부', '안함', 'ㅋㅋㅋ']",0.58172536
17690,17690,교수님 성격 좋고 친절하다하지만 수업이 귀에 잘 안들어온다시험은 너무 지엽적이고 어려워서 당황조원들을 잘 만나는게 가장 중요하지만 나는,"['성격', '친절', '하지만', '귀', '들어온다', '너무', '지엽', '어려워서', '당황', '조원', '만나', '가장', '중요']",0.6302107
17691,17691,세계사수업은 항상 숙면시간이라는 생각을 확 깨뜨려주심,"['세계사', '항상', '숙', '라는', '확', '깨뜨려', '주심']",0.8160955
17692,17692,아는것만 많으신게 아니라 아는내용을  재치있게 설명해주사고 발표나 토론같은것도 태클위주인 몇몇 팀플교양교수님들과 다르게 보충설명 덧붙이면서 잘한점 아쉬운점 차분히 설명해주셔서 조별과제할때 다음과제할때 도움 많이돠었음,"['아', '으신', '라', '아', '내용', '재치', '설명', '해', '사고', '발표', '토론', '태클', '위주', '인', '몇몇', '팀', '플', '교양', '다르', '보충', '설명', '덧붙이', '면서', '아쉬운', '차분히', '설명', '해', '셔서', '조별', '할', '다음', '할', '도움', '많이', '돠']",0.9421552
17693,17693,공대생이라 학점초고ㅓ로 다들 계절로 넘긴다그랬는데 설직히 일주일 수업중에 이시간이 제일 즐거워서 계절로 안넘기길 천만다행이라 생각함,"['공대', '생', '라', '초고', 'ㅓ로', '계절', '넘긴다', '그랬', '설', '직히', '주일', '제일', '즐거워서', '계절', '넘기', '길', '천만다행', '라', '함']",0.46734673
17694,17694,괜찮으심 수업을 재밌게하시고 흥미로운주제들로 이해하기 쉽게 설명해주심,"['괜찮', '으', '심', '재밌', '흥미', '로운', '주제', '이해', '쉽', '설명', '해', '주심']",0.9958161
17695,17695,조별모임도 깐깐하지않았고 팀플후에도 태클같은것은 거의 없으셨음 기말시험이 중간보다 어려워서 성적은 폭망이지만 수업은 괜찮음 팀플은 역시 조원을 잘만나야함,"['조별', '모임', '깐깐', '팀', '플', '후', '태클', '거의', '으셨', '기말시험', '중간', '어려워서', '성적', '폭', '망', '괜찮', '팀', '플', '역시', '조원', '만나', '야', '함']",0.64361763
17696,17696,역사에 대해 아무것도 모르는 저도 재밌게 들었어요,"['역사', '대해', '아무것', '저', '재밌', '어요']",0.69058734
17697,17697,팀플이 조금 귀찮기는 했는데 다른 과제나 수시고사 하나도 없는 거 생각하면 괜찮고요 발표 할 때도 공격적인 질문 하나도 없고 끝나고나서 보충설명 좀 더 해주십니다,"['팀', '플', '조금', '귀찮', '수시', '고사', '괜찮', '고요', '발표', '할', '공격', '인', '질문', '끝나', '서', '보충', '설명', '해', '십니다']",0.8226296
17698,17698,교수님이 수업을 이야기 들려주듯이 진행하시니까 더 좋았던 것 같습니다,"['이야기', '들려주', '듯이', '진행', '니까', '던']",0.545029
17699,17699,기말고사가 조금 어려웠네요,"['기말고사', '조금', '어려웠', '네요']",0.572119
17700,17700,교수님이 정말  역사에 대해 중립적으로 잘 가르쳐주십니다,"['정말', '역사', '대해', '중립', '가르쳐', '십니다']",0.97670627
17701,17701,되게 호탕하신분이시고 공대생이지만 시험과는 별계로  세계사를 정말 진짜 재밌게 배웠던 뜻깊었던 시간이였습니다,"['되게', '호탕', '신', '분', '공대', '생', '별계', '세계사', '정말', '진짜', '재밌', '배웠', '던', '뜻깊', '던', '였']",0.93321085
17702,17702,세계사 내내 팀플이라 조원을 잘못만나면 진짜 정말 힘들고 중간 기말 난이도가 어려운거 빼고는 정말  괜찮았습니다,"['세계사', '내내', '팀', '플', '라', '조원', '잘못', '만나', '진짜', '정말', '힘들', '중간', '기말', '난이도', '어려운', '빼', '정말', '괜찮']",0.5573233
