Unnamed: 0,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,1
2658,0,19,강종민,80,2,유기화학1,535679,0,-1,피피티로 수업하는데 양도 적은 편이고 수업도 상당히 일찍 끝내주셔서 좋음,수업,1,
14025,0,20,전보영,100,5,행복한가정만들기,2022751,0,-1,마냥 꿀수업이라고 생각하지마시길 여기 강평하는 애들으 잔부 에쁠빋은 애들이라 그럼 나도 에쁠이지만 수업 열심히듣고 열심히 익히고 내걸로 만들면 잘볼수있읍,수업,1,
2680,0,20,강종민,100,1,유기메카니즘,535689,0,-1,학점 후하게 주셔서 감사합니다,학점,1,
2679,0,20,강종민,100,0,유기메카니즘,535689,0,-1,마지막으로 유기화학 정리하기 좋은 강의 오류가 가끔 있으나 알아서 걸러 들으면 되고 유기2까지는 다 듣고 듣는걸 권장함,수업,1,
2676,0,18,최성신,40,0,기기분석화학,535686,0,-1,과제가 많고 쉽지 않다,과제,1,
2675,0,18,최성신,40,0,기기분석화학,535686,0,-1,"수업의 질은 높지만, 범위가 매우 방대해 소화해 내기 쉽지 않다",수업,1,
2674,1,17,장순민,20,2,물리화학2,535684,0,-1,따로 1시간씩 조교 붙여서 문제풀이 해주시는데 조교님이 더 잘가르치시는거 같아요 이교수님 아는건 많으신데 목소리도 잘안들리고 악필이시고 힘들어요 많이,교수,1,
2664,0,19,원종옥,100,0,향장화학,535682,0,-1,중간 기말 외에 4번 정도의 조 단위 향 인지 시험이 있긴 하지만 크게 변별력을 두시지는 않는 것 같다,시험,1,
2663,0,19,원종옥,100,0,향장화학,535682,0,-1,전공 강의지만 화학 전공자가 아니거나 1학년이 들어도 무리 없을만큼 공부 난이도가 낮은 편이다,수업,1,
2662,0,20,최성신,80,1,정량분석화학,535680,0,-1,학기가 고달픈 과목빡세게 나가서 그렇지 화학과 교수중엔 제일 잘 가르치심,교수,1,
14026,2,20,전보영,100,6,행복한가정만들기,2022751,0,-1,"진짜 나에 대해서 많이 생각해보게 된 시간이었고, 교수님이 너무 좋았다",교수,1,
13961,0,17,Michael Andrew Dirks,100,1,English Listening Practice 2,1703332,0,-1,나는 에이플 맞았으니까 화이팅,과제,1,
2748,0,20,추영민,60,0,디지털신호처리,1950436,0,-1,중간중간 퀴즈를 보고 범위는 무난하다,시험,1,
2749,0,20,추영민,60,0,디지털신호처리,1950436,0,-1,과제는 교재로 ,과제,1,
13949,0,18,권용희,60,24,재난대응과안전리더십,1415714,0,-1,하지만  이 수업바로뒤에 연강인사람은 피하길바람,수업,1,
13950,0,18,권용희,60,24,재난대응과안전리더십,1415714,0,-1,7분 남기고  끝내셔서 다음수업생각하면 스트레스받을가능성 높음맘편히들을수있으면 꿀강인듯,수업,1,
13164,3,16,호사카유지,80,9,역사와한국의영토,537024,0,-1,교수님 발음이 좋지 못하나 듣다보면 적응된다,교수,1,
13163,3,16,호사카유지,80,9,역사와한국의영토,537024,0,-1,독도에 관한 내용이 주를 이루는 한국사 인터넷강의,수업,1,
13955,1,16,권용희,80,27,재난대응과안전리더십,1415714,0,-1,재난이나 안전사고 대처에 대한 실질적인 것을 많이 배움 다만 학점이 너무 낮다는 점,학점,1,
13959,0,17,Michael Andrew Dirks,100,1,English Listening Practice 2,1703332,0,-1,^^ 나머진 다 걍 교과서 수업하고,수업,1,
13960,0,17,Michael Andrew Dirks,100,1,English Listening Practice 2,1703332,0,-1,토익 리스닝 시험보고,시험,1,
13162,0,19,호사카유지,60,8,역사와한국의영토,537024,0,-1,아니라면 강의자체는 괜찮으니  듣는것도 나쁘지않음,수업,1,
13946,0,18,권용희,100,23,재난대응과안전리더십,1415714,0,-1,말이 필요없다 14번 중에 9번이 수업이 없고 주말에 한시간,수업,1,
13159,0,19,호사카유지,60,7,역사와한국의영토,537024,0,-1,시험,시험,1,
3490,0,20,박상식,100,2,전기회로,1628436,0,-1,)시험 잘 못본 것 같은데 그냥 다 잘 주신 것 같음,시험,1,
3491,0,20,박상식,60,3,전기회로,1628436,0,-1,수업 진도가 매우 빠릅니다,수업,1,
3492,0,20,박상식,60,3,전기회로,1628436,0,-1,그래도 학점은 잘 주셨습니다,학점,1,
2823,0,18,안존,20,19,기초설계,535850,0,-1,시험도 이틀전에 알려줌,시험,1,
2812,3,18,안존,20,18,기초설계,535850,0,-1,그리고 제일 같은 건 수업시간에 자기 정치관이 마치 진리인양 학생들한테 주입 시킴,수업,1,
2811,3,18,안존,20,18,기초설계,535850,0,-1,중간 기말 외워야 할 거 너무 광범위함,시험,1,
2807,0,19,안존,60,17,기초설계,535850,0,-1,세줄 요약: 공대에서 합창 과제로 점수 매김(모든 조원 다해야함)정치 얘기  좋아함 일베하는듯(박근혜 좋아하심)가르쳐준것도 없이 실험할때 원리적용하라고함,과제,1,
2806,0,19,안존,80,16,기초설계,535850,0,-1,팀원 정해줌근데 한번만 만나도 충분히 할 수 있는 팀플,과제,1,
3488,0,20,박상식,100,2,전기회로,1628436,0,-1,진도 엄청 빠름메일 피드백 잘 해주심과제 그냥 제출하기만 해도 만점임근데 피피티 자료는 받아볼 수 없,과제,1,
3493,0,20,박상식,60,4,전기회로,1628436,0,-1,대신에 문제 풀이 많이 해주시고 학점을 넘 잘주심,학점,1,
13943,0,18,권용희,80,21,재난대응과안전리더십,1415714,0,-1,수업시간 꽉채워서 수업하시니까 바로 뒤에 수업은 잡지마세요 밥도 못먹고 수업가면 배고파요,수업,1,
13939,0,19,권용희,100,17,재난대응과안전리더십,1415714,0,-1,진짜 개꿀 재밌고 유익하고 꼭들으셈 1학점 패논패,학점,1,
13908,0,20,김현섭,60,1,문화콘텐츠와성서,2100240,0,-1,과제하나 놓쳤는데 B0나옴,과제,1,
13912,0,20,권용희,100,1,재난대응과안전리더십,1415714,0,-1,역시 꿀강의다 추천합니다,수업,1,
13913,0,20,권용희,100,1,재난대응과안전리더십,1415714,0,-1,시험도 아주 쉬웠어요,시험,1,
13915,1,20,권용희,100,2,재난대응과안전리더십,1415714,0,-1,과제도 간단해서 너무 좋아요,과제,1,
13917,0,20,권용희,100,4,재난대응과안전리더십,1415714,0,-1,1학점 맛있궤 뭑궸숩뉘돠 77777777억,학점,1,
13918,0,20,권용희,100,5,재난대응과안전리더십,1415714,0,-1,코로나 학기라 실습이 없어서 아쉬웠지만 그래도 재난과 안전에 대해 제대로 체계적으로 배울 수 있어 굉장히 유익했던 강의,수업,1,
13920,0,20,권용희,100,7,재난대응과안전리더십,1415714,0,-1,실습있었으면 더 재밌었을 거 같은 수업,수업,1,
13922,0,20,권용희,60,8,재난대응과안전리더십,1415714,0,-1,"원래는 실습이 있는 수업인데, 이번엔 실숩이 없었어서 꿀이었음",수업,1,
13942,0,18,권용희,60,20,재난대응과안전리더십,1415714,0,-1,굿굿패논패 수업이에요토요일날 나오는 거 빼면 좋아요,수업,1,
13925,0,20,권용희,100,10,재난대응과안전리더십,1415714,0,-1,개꿀강의  흠잡을데가 없다,수업,1,
13926,0,20,권용희,100,10,재난대응과안전리더십,1415714,0,-1,최고중간 기말 모두 간단한 소감문으로함,시험,1,
13927,0,20,권용희,100,11,재난대응과안전리더십,1415714,0,-1,정말 유익하고 중기말고사도 간단한 레포트 작성이라 엄청 꿀강,시험,1,
13928,0,19,권용희,100,12,재난대응과안전리더십,1415714,0,-1,정말 유익한 강의입니다 잘 나가고 소감문만 써도 패스합니다,수업,1,
13930,0,19,권용희,100,14,재난대응과안전리더십,1415714,0,-1,오프라인 수업이 매주 있는게 아니라서 잘 체크해두고 까먹지 말고 출석하면 됨,수업,1,
13931,0,19,권용희,100,14,재난대응과안전리더십,1415714,0,-1,"물론 단톡으로 친절하게 오프라인 수업 공지랑 실습 공지 매번 해주심실습 세번 한 것도 아침에 가기 귀찮았지만 내용은 유익했고, 알아두면 좋을 내용이라 강의 듣길 잘했음소감문 1페이지 정도 두번만 제출하면 되서 토요일 오전에 2-3시간씩 실습한다는거 제외하면 할 것도 없는 수업",수업,1,
13936,0,19,권용희,100,16,재난대응과안전리더십,1415714,0,-1,학점과 실무,학점,1,
2831,0,18,이권용,100,5,고체역학,1079766,0,-1,좋앗요  근데 시험에 나온다한게 안나오고 안나온 나온다한적 어서 조심,시험,1,
2830,0,18,이권용,100,4,고체역학,1079766,0,-1,공업역학에 대한 전반적인 지식을 넓힐 수 있으나 시험공부 같은거는 스스로 많이 해야한다고 느낌 연습문제 복습문제 많이 풀어볼것,시험,1,
2838,0,20,장강원,100,1,고체역학,1079767,0,-1,시험도 진짜 핵심을 콕콕 짚어내시는 능력에 감탄했습니다개념문제에서 고민하게되어 스스로를 다잡는 계기가 되었습니다,시험,1,
3494,0,20,박상식,60,4,전기회로,1628436,0,-1,문제풀이 중심 수업을 좋아하신다면 잘 맞을거에용,수업,1,
13155,0,19,호사카유지,40,5,역사와한국의영토,537024,0,-1,결론적으로 강의 자체는 의미가 있으나 추천하지 않음,수업,1,
13154,0,19,호사카유지,40,5,역사와한국의영토,537024,0,-1,"그리고 시험범위가 1,2,3,4면 각 주제별로 고루 내야지 1에 관한 문제만 냄",시험,1,
2781,4,20,안존,40,6,기초설계,535850,0,-1,그리고 교수님이 너어무 바쁘셔서 엔지니어는 성실해야하지만 정작 본인은 그러지 못함,교수,1,
2780,4,20,안존,40,6,기초설계,535850,0,-1,교수님의 정치적 성향은 매우 잘 알겠음,교수,1,
2775,0,20,안존,100,4,기초설계,535850,0,-1,수업에서 얻어가는것도 많다고 생각되지만 정치적인거나 개인적인 이야기들은 거를것도 많은 수업이에요,수업,1,
2774,0,20,안존,100,4,기초설계,535850,0,-1,보고서 쓰는것도 교수님이 어떤 내용 써야할지 기본 폼 다 주셔서 쉽게 작성 가능해요,교수,1,
2771,6,20,안존,20,2,기초설계,535850,0,-1,수업내용은 새겨들으면 피가되고 살이되는 내용이나 이러한점들로 몰입도가 떨어진다이런단점들을 감수하면서 들을지는 개인이 판단하시길,수업,1,
2767,0,18,안존,100,1,기초설계,535850,0,-1,팀간의 화합을 엄청 중요시하세요,과제,1,
2766,0,18,안존,100,1,기초설계,535850,0,-1,조원잘만나는 운도 중요하지만 결과적으로보면 생각보다 얻어가는게 많은수업인 것 같아요,수업,1,
2765,0,18,안존,100,1,기초설계,535850,0,-1,시키는대로하면 학점은 잘 받을 수 있어요,학점,1,
2782,4,20,안존,40,6,기초설계,535850,0,-1,싸강임에도 불구하고 팀과제많음,과제,1,
2764,0,20,안존,60,0,기초설계,535850,0,-1,나는 항공갈거라서 꽤 재밌게함 교수님이 좋은말씀많이하시지만 이상한말도많이하고 일처리가 너무늦으심,교수,1,
2760,5,19,이권용,20,7,기초설계,535848,0,-1,또한 시행착오를 통한 설계 말고 이론을 적용해서 설계를 하라고 수업중 강조해서 말하셨지만 보고서와 ppt에는 시행착오에 대한 내용을 왜 포함하지 않았냐고 묻는 등 수업시간에 하시는 말씀에 일관성이 없다,수업,1,
2759,5,19,이권용,20,7,기초설계,535848,0,-1,강의명에 들어있는 기초라는 말 이외에는 어디서도 기초적인 내용은 찾을 수 없는 과목,수업,1,
2758,0,19,이권용,20,6,기초설계,535848,0,-1,수업의 가정을 고학년이 있다는 것을 가정하고 하는 수업,수업,1,
2757,0,19,이권용,60,5,기초설계,535848,0,-1, 좋은점은 시험공부 할 필요가 없다,시험,1,
2756,0,19,이권용,60,5,기초설계,535848,0,-1,일단 교수님 외국뽕에 취함 교수님 때문에 대학교 공부가 어떤지 알게 됐,교수,1,
2755,0,19,이권용,60,4,기초설계,535848,0,-1,힘들다힘들어지치고지침  걍 시험보다 프로젝트를 오지게잘하면 잘받음,시험,1,
2753,0,17,이권용,40,2,기초설계,535848,0,-1,팀원 상대평가도 있어서 만만치 않습니다,과제,1,
2751,0,20,이권용,20,1,기초설계,535848,0,-1,"1학년수업이지만 3,4학년들 위주의 수업이다",수업,1,
2762,0,17,이권용,60,9,기초설계,535848,0,-1,이론후 실습의 수업방식을 취하는데 대체적으로 괜찮다,수업,1,
2786,1,20,안존,60,7,기초설계,535850,0,-1,학점은 프로젝트만 잘 참여한다면 높은 학점을 받으실 수 있을것 같습니다,학점,1,
3509,2,20,박상식,100,8,전기회로,1628436,0,-1,과제는 제출만하면 만점이었어요,과제,1,
2794,0,19,안존,80,13,기초설계,535850,0,-1,호불호가 꽤많이갈리는 강의임 긍정적으로 생각하면 배울점도굉장히많고 유익한 수업임,수업,1,
3319,0,20,배위섭,80,1,석유가스공학개론,535762,0,-1,그리고 과제도 꽤나 많은편이였던거 같다,과제,1,
13151,0,19,호사카유지,40,5,역사와한국의영토,537024,0,-1,그냥 ppt만보고 그대로 읽고 필기도 없어서 강의 자체가 별 도움이 안됨,수업,1,
3496,0,20,박상식,100,5,전기회로,1628436,0,-1,A0 재수강생  다른 교수님이면 F받았을듯 아 뭘더 채우래 자꾸,교수,1,
3498,0,20,박상식,100,6,전기회로,1628436,0,-1,공부 많이해야 시험점수 잘받을 수 있,시험,1,
2803,0,19,안존,60,15,기초설계,535850,0,-1,강의시간에 정치 얘기 안하는 날이 없긴한데 전공 내용은 듣다보면 배울 점도 있음,수업,1,
3500,0,20,박상식,100,7,전기회로,1628436,0,-1,걱정했던것 보단 강의력이 나쁘지 않으시다,수업,1,
13149,0,19,호사카유지,20,4,역사와한국의영토,537024,0,-1,시험이랑 퀴즈 시간도 항상 밤 11시인데 이것도 골치아픔,시험,1,
13146,0,19,호사카유지,80,3,역사와한국의영토,537024,0,-1,뭐 어렵다는 말도 있지만 너무 쉬워서 학점 간극이 미친듯이 좁은거보단 실수로 1000점만점에 50점까여도 크게 문제 안되는 난이도라 오히려 좋았던거같아요,학점,1,
13140,0,19,호사카유지,80,3,역사와한국의영토,537024,0,-1,시험보기전에 한번 쭉 읽어서 흐름정도 기억하고 있으면 4지선다는 그냥 풀려요,시험,1,
13138,0,19,호사카유지,80,3,역사와한국의영토,537024,0,-1,기말고사는 학교로가서 시험봅니다,시험,1,
13137,0,19,호사카유지,80,3,역사와한국의영토,537024,0,-1,중간고사는 30문제로 인터넷으로 25분동안 응시합니다,시험,1,
13135,1,19,호사카유지,100,2,역사와한국의영토,537024,0,-1,난이도도 변별력 있어서 고학점 받기 쉬워요 감사,학점,1,
13132,1,19,호사카유지,100,2,역사와한국의영토,537024,0,-1,믿지마세요  본인 기말때 열심히해서 그냥 에이쁠받,시험,1,
13130,0,19,호사카유지,100,1,역사와한국의영토,537024,0,-1,학점도 학점이지만 세종대 다니면서 꼭 들어야 하는 필수 교양 중 하나라고 생각함,학점,1,
3506,0,20,박상식,100,7,전기회로,1628436,0,-1,시험을 잘 보고 싶다면 따로 엄청나게 문제를 다양하게 많이 풀어봐야 할 것 같다,시험,1,
2798,6,19,안존,40,14,기초설계,535850,0,-1,수업에 관련없는 소리 개많이 함,수업,1,
2796,6,19,안존,40,14,기초설계,535850,0,-1,이론은 그냥 중간기말(암기)을 위한것,시험,1,
13128,0,19,호사카유지,100,1,역사와한국의영토,537024,0,-1,과제도 귀찮은 에세이 같은게 아니고 그냥 간단한 퀴즈 5번(5문제) 보는게 끝임,과제,1,
13126,0,19,호사카유지,100,1,역사와한국의영토,537024,0,-1,학점 진짜 후하게 주시는 편임,학점,1,
2983,1,20,박병운,100,0,항공우주공학개론,1079796,0,-1,기본적으로 학생들의 편의를 최대한 봐주시고 강의력도 매우 충실하심,수업,1,
14043,0,20,전보영,40,12,행복한가정만들기,2022751,0,-1,와서 이 수업을 신청한 것이 세상에서 젤 잘한 일이라고 생각하고 있어요 넘 완벽한 수업입니다,수업,1,
2984,0,20,박병운,100,1,항공우주공학개론,1079796,0,-1,코로나임에도 수업내용 100퍼센트 전달하셨,수업,1,
2987,0,20,박병운,100,2,항공우주공학개론,1079796,0,-1,정말 좋은 교수님이십니다 어차피 듣는거지만 좋다구요,교수,1,
13333,1,18,최승이,100,35,미술심리치료,537038,0,-1,심리학에 관심이 있는 사람이라면 무조건 추천하는 강의입니다,수업,1,
3162,0,18,서용호,100,5,고체물리,535910,0,-1,용호느님 과제는 그냥 연습문제 풀어오기만있,과제,1,
3161,0,20,서용호,100,4,고체물리,535910,0,-1,그냥 들으세요 박경순 교수님 들으신다면 드랍하세요,교수,1,
13329,0,18,최승이,60,33,미술심리치료,537038,0,-1,이론 수업하고 조별로 모여서 실습 함,수업,1,
13325,0,18,최승이,20,31,미술심리치료,537038,0,-1,그래서 빡세게 외우면 성적은 나오는 편이지만 성적 문제로 문의 드리면 평소보다 날카롭고 권위적이게 대응하시는 편,학점,1,
3159,0,20,서용호,100,3,고체물리,535910,0,-1,코로나로 강의재탕이 컸다,수업,1,
3156,0,20,서용호,100,0,고체물리,535910,0,-1,학점도 비율 꽉꽉 채워주는듯,학점,1,
3153,0,20,홍영준,40,3,공학기초설계실험,856865,0,-1,보고서는 팀플인데 팀중에 빤쓰러너있으면 그대로 나머지 사람들이 보고서 밤새 써야함,과제,1,
13334,1,18,최승이,100,35,미술심리치료,537038,0,-1,대학와서 들은 모든 강의들 중 단언코 가장 교양다운 교양수업이었어요,수업,1,
3151,0,20,홍영준,40,3,공학기초설계실험,856865,0,-1,과제 개많음,과제,1,
3149,0,20,홍영준,80,2,공학기초설계실험,856865,0,-1,열심히만 하시면 학점은 잘 챙기실 수 있습니다,학점,1,
3147,0,20,홍영준,80,2,공학기초설계실험,856865,0,-1,학점 굉장히 잘 주십니다,학점,1,
13456,0,20,Jordan Jamie Green,100,2,영어듣기연습,2100233,0,-1,패논패 핵꿀 강의입니다,수업,1,
13457,0,20,Jordan Jamie Green,100,2,영어듣기연습,2100233,0,-1,학점 필요하신분들 들으세요,학점,1,
3145,0,20,홍영준,80,2,공학기초설계실험,856865,0,-1,그리고 조별 수업 특성상 조원들이 다 같이 열심히 하지 않으면 힘듭니다,수업,1,
3144,0,20,홍영준,80,2,공학기초설계실험,856865,0,-1,시험기간이랑 겹치면 더 힘들죠,시험,1,
3142,0,20,홍영준,80,2,공학기초설계실험,856865,0,-1,"과제는 공학기초설계 책으로 하는 과제, 프로젝트 레포트, 프로젝트 별 개인 연구노트(프로젝트 레포트는 조별로 제출하는 것이고 연구노트는 개인별로 작성해서 제출하는 것입니다)로 많습니다 시간도 오래걸리고요",과제,1,
13459,0,20,Jordan Jamie Green,100,3,영어듣기연습,2100233,0,-1,패논패에 1시간 수업,수업,1,
3150,0,20,홍영준,80,2,공학기초설계실험,856865,0,-1,저는 조별 수업을 선호하는 편이라 다시 이 수업을 들어야 한다면 다시 들을것 같네요(그렇다고 꿀 과목은 아닙니다^^),수업,1,
13461,0,20,Julian Kibum Chung,100,0,영어듣기연습,537068,0,-1,중간기말고사주차 출석을 위한 퀴즈도 간단,시험,1,
3163,0,18,서용호,100,5,고체물리,535910,0,-1,출석 안부름 수업 안들어도 kocw에서 들으면 돼서 좋,수업,1,
3169,0,20,이원희,80,2,확산및상변태,535911,0,-1,강의는 잘하십니다,수업,1,
3216,0,17,이원준,60,1,반도체재료,1414349,0,-1,잘가르치시긴 함시험3번봄,시험,1,
13453,0,20,Jordan Jamie Green,100,1,영어듣기연습,2100233,0,-1,부담없이 듣기 좋은강의,수업,1,
13454,0,20,Jordan Jamie Green,100,1,영어듣기연습,2100233,0,-1,과제가 거의 매주 있긴하지만 5분안에 끝낼 수 있는 과제라서 부담 전혀 없었어요,과제,1,
3213,5,20,이원준,40,0,반도체재료,1414349,0,-1,잘 가르치시고 시험도 세번 보긴 하지만 난이도는 크게 어렵지 않아 괜찮,시험,1,
3208,5,18,홍성철,20,5,고분자화학,535917,0,-1,공대수업인지 암기교양인지  과학자 이름 문제내고앉아있,수업,1,
3200,1,19,홍성철,20,1,고분자화학,535917,0,-1,교수님 고분자 커리타라 화기분 들어라  그렇게 영업을 하셔놓고 왜 화기분 여석 안 열어줘여 진짜 나빴어 흥,교수,1,
3197,0,20,최택집,60,0,금속과세라믹기초설계및실험,1950445,0,-1,코로나때문에 실험진행 미루고미루고 또 미루다보니 이지경까지온지 모르겠다보고서 작성은 총 5개이고포메이션을 꼭 선배들한테 구해서 어느정도 커버시키면 쉽게 끝낼수있는 강의였다 물론 코로나로인해 결과값을 준상태로해서 쉬웠을수도,수업,1,
3189,0,20,명승택,60,1,금속과세라믹기초설계및실험,1950443,0,-1,강의내용 자체는 실용적이고 좋,수업,1,
3167,0,20,이원희,100,0,확산및상변태,535911,0,-1,신과1때랑 연결된 내용 많아서 신과 들었으면 듣기 쉬움 과제도 별로 안어렵고 설명도 잘해주셔서 쉬웠음,과제,1,
3188,0,20,명승택,60,0,금속과세라믹기초설계및실험,1950443,0,-1,보고서 난이도가 저세상임 근데 학점이 나쁘지않게 나옴,학점,1,
3181,0,19,이원희,80,8,확산및상변태,535911,0,-1,강의력은 깔 수 없습니다,수업,1,
3180,0,20,이원희,40,7,확산및상변태,535911,0,-1,과제는 생각보다 거의 없는 편,과제,1,
3178,0,20,이원희,80,5,확산및상변태,535911,0,-1,하지만 시험분별력은 정말 없어서 미끄러지기쉬우니 무조건 공부 꼼꼼히하고 족보필수,시험,1,
3176,0,20,이원희,100,4,확산및상변태,535911,0,-1,시험은,시험,1,
3173,0,20,이원희,80,3,확산및상변태,535911,0,-1,책 연습문제에서도 시험문제 나오기도 하니 풀어보고 가세요,시험,1,
3172,0,20,이원희,80,3,확산및상변태,535911,0,-1,가르칠때는 엄청 쉬운거처럼 물흐르듯 가르치는데 시험지 까보면 약간 어려울수있으니 만만하게 보지말고 공부하고가세요,시험,1,
3171,0,20,이원희,80,2,확산및상변태,535911,0,-1,"그러나 시험이 족보랑 거의 유사하게 나오고, 너무 쉬워서 별 하나 뺍니다",시험,1,
3170,0,20,이원희,80,2,확산및상변태,535911,0,-1,나신에서 강의력은 탑이라 할 수있어요,수업,1,
3185,0,19,이원희,80,8,확산및상변태,535911,0,-1,중간때 C+이었다가 예상문제만 집중해서 공부해서 만점으로 Ao 받았습니다,시험,1,
3217,1,18,이원준,60,2,반도체재료,1414349,0,-1,잘 가르치고 과제도 괜찮고 시함도 나쁘지않,과제,1,
3139,0,20,홍영준,40,1,공학기초설계실험,856865,0,-1,할거 너무많고 과제를 너무 많이내주심,과제,1,
3136,0,20,홍영준,20,0,공학기초설계실험,856865,0,-1,과제 많,과제,1,
13310,1,19,최승이,100,27,미술심리치료,537038,0,-1,"대학 다니면서 가장 유익하고 재미있게 들은, 등록금 하나도 안 아까운 수업",수업,1,
3362,1,20,김종성,80,2,고체역학,1628104,0,-1,과제요,과제,1,
3363,1,20,김종성,80,2,고체역학,1628104,0,-1,상상하는 그 이상입니다^^ 미친 과제량 다시 생각해도 해낸 나 대단했다,과제,1,
3364,1,20,김종성,80,2,고체역학,1628104,0,-1,강의는 영어로 진행됩니다 발음이 한국식 영어 발음이라 조금 집중해서 들으셔야 합니다,수업,1,
3365,1,20,김종성,80,2,고체역학,1628104,0,-1,그래도 어려운건 다시 설명해주시니까 그렇게 힘들진 않은 수업입니다,수업,1,
13309,1,19,최승이,100,27,미술심리치료,537038,0,-1,정말 명강의,수업,1,
13307,0,19,최승이,40,25,미술심리치료,537038,0,-1,강의의 주제도 흥미롭고 초반에는 흥미도도 솟구치지만 갈수록 힘들어져가는 과목,수업,1,
13305,0,19,최승이,40,24,미술심리치료,537038,0,-1,근데 중간고사때 서술하라고 되어있는거 키워드 위주로 썼다가 못 받은 점수가 넘쳐나서 중간고사 30점 만점에 17점,시험,1,
13312,0,19,최승이,60,28,미술심리치료,537038,0,-1,나쁘지않다 교수님의 간섭도 적고 조원들끼리 그림그리면서 수다도 떨수 있고 편하게 듣기에 좋다,교수,1,
13301,0,19,최승이,40,24,미술심리치료,537038,0,-1,교수님은 키워드 위주로 간략히 써도된다고 할텐데 절대 믿으면 안된다,교수,1,
3098,0,19,최택집,80,1,현대물리,535906,0,-1,심지어 시험문제도 알려주심,시험,1,
13299,0,19,최승이,80,23,미술심리치료,537038,0,-1,"공부하면 재밌고 도움이 되는 교양이지만, 흔히 말하는 학점 따기 좋은 꿀강은 아님",학점,1,
13298,0,19,최승이,80,23,미술심리치료,537038,0,-1,"강의 자체는 흥미롭고,  자기성찰을 하게 됨",수업,1,
3371,0,20,김종성,20,5,고체역학,1628104,0,-1, 코로나때문에 싸강이여서 많은게아니라 원래 이렇다는게 함정 그와중에 중간고사까지는 정역학때 했던거 고대로 다시함,시험,1,
13297,0,19,최승이,80,23,미술심리치료,537038,0,-1,"시험은 주관식이고, 그냥 전부 외우고 아는대로 다 쓰면 됨",시험,1,
3094,1,19,최택집,40,0,현대물리,535906,0,-1,수업안듣고 혼자공부하는것 추천,수업,1,
13470,2,20,유정아,80,1,이미지메이킹,2022741,0,-1,학점은 절평임에도 퍼주진 않음,학점,1,
13474,0,20,유정아,100,2,이미지메이킹,2022741,0,-1,책 자체도 재밌고 과제 점수도 만점 주심 다음에도 독후감 쓰는 거 있으면 책 자체의 내용보다는 우리 사회문제랑 엮어서 현상을 설명하는 게 점수 더 잘 주시는듯 전선으로 듣기 나쁘지 않았음,과제,1,
3099,0,19,최택집,80,1,현대물리,535906,0,-1,그럼에도 5점을 안 준것은 강의를 잘 못하시기 때문,수업,1,
3138,0,20,홍영준,20,0,공학기초설계실험,856865,0,-1,학점 다들 잘줬다 하지만 나는 만족 못함 다른거 보다 연구노트 진짜 많이 써야함,학점,1,
13316,0,18,최승이,80,30,미술심리치료,537038,0,-1,"다만 생각보다 채점은 깐깐하신 듯 하고, 과제가 어렵진 않지만 귀찮게 느껴졌다",과제,1,
3103,0,20,이원희,100,0,신소재과학1,535907,0,-1,진짜 전공중에 가장 재미있는 수업,수업,1,
3135,0,20,허광,80,2,공학기초설계실험,1414341,0,-1,학점 잘 주심,학점,1,
3134,0,20,허광,80,2,공학기초설계실험,1414341,0,-1,팀플에서 원하는 대로 안 돌아갔더라도 개인노트 잘 쓰고 과제 잘 해가면 괜찮,과제,1,
3133,0,20,허광,80,2,공학기초설계실험,1414341,0,-1,코로나학기) 걍 팀플이긴 한데 과제가 너무 많았음,과제,1,
3132,0,20,허광,60,1,공학기초설계실험,1414341,0,-1,일단 과제 너무 많았고 아무리 보고서를  열심히 써도 결론은 개인과제노트,과제,1,
3131,0,19,허광,100,0,공학기초설계실험,1414341,0,-1,학점주는 기준은 무조건 본인 레포트의 양과 질인듯,학점,1,
13463,0,20,Julian Kibum Chung,100,2,영어듣기연습,537068,0,-1,(코로나때매 싸강으로 들었음)일단 패논패임 출석 기준으로 재밌기도 했고 유용하게 쓰일 만한 것들을 쉽게 알려주심영어를 못하고 싫어하는 나도 재밌게 들었음수강신청 성공했던 과거의 나를 진심으로 칭찬함개인적으로 싸강아니었어도 수업 재밌게 들었을 것 같음,수업,1,
13466,1,20,유정아,100,0,이미지메이킹,2022741,0,-1,학점을 짜게 준다는데,학점,1,
3127,3,19,이원희,40,10,신소재과학1,535907,0,-1,"교수가 너무 변별력없이 문제를 냄, 잘 가르치는지는 모르겠음",교수,1,
13321,0,18,최승이,20,31,미술심리치료,537038,0,-1,배우는 내용이 적다보니 시험 문제가 깐깐하게 나오는 편,시험,1,
3125,2,19,이원희,80,9,신소재과학1,535907,0,-1,근데 시험 존나 쉽게 내서 1점이라도 깎이면 무한 나락행입니다,시험,1,
3121,0,19,이원희,60,8,신소재과학1,535907,0,-1,중간 시험 너무 쉬워서 기말로 판결남 지엽적임,시험,1,
3116,0,20,이원희,100,6,신소재과학1,535907,0,-1,학점 퍼줌,학점,1,
3113,0,20,이원희,100,5,신소재과학1,535907,0,-1,코로나학기  학점 개퍼주고 학생들 위하시는게 눈에 보임,학점,1,
3112,0,20,이원희,100,4,신소재과학1,535907,0,-1,잘가르쳐 주셔서 좋아요  근데 시험은 좀 어려웠어요,시험,1,
3111,0,20,이원희,80,3,신소재과학1,535907,0,-1,그부분에서 시험도 나왔어요,시험,1,
