,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,like,semester,professor_name,rate,index,lecture_name,url_id,duplicated,duplicated_id,clean_txt,aspect,cnt,label,token,score
8301,8301,3321,7931.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3617,융통성 제로에 강의력 최악에 아무튼 최악의 교수 원탑찍으심쓸모없는 과제  내주고 내가 각자 ppt만들고 발표까진 이해하겠는데 책 14권은 왜찾는거냐 도대체,과제,2,,융통 성 제로 강의 력 최악 아무튼 최악 의 교수 원탑 찍 으 쓸모없 과제 내주 내 각자 만들 발표 까진 이해 겠 는데 책 권 왜 찾 거 냐 도대체,0
8302,8302,3322,7931.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3617,융통성 제로에 강의력 최악에 아무튼 최악의 교수 원탑찍으심쓸모없는 과제  내주고 내가 각자 ppt만들고 발표까진 이해하겠는데 책 14권은 왜찾는거냐 도대체,수업,3,,융통 성 제로 강의 력 최악 아무튼 최악 의 교수 원탑 찍 으 쓸모없 과제 내주 내 각자 만들 발표 까진 이해 겠 는데 책 권 왜 찾 거 냐 도대체,0
8303,8303,3323,7931.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3617,융통성 제로에 강의력 최악에 아무튼 최악의 교수 원탑찍으심쓸모없는 과제  내주고 내가 각자 ppt만들고 발표까진 이해하겠는데 책 14권은 왜찾는거냐 도대체,교수,1,,융통 성 제로 강의 력 최악 아무튼 최악 의 교수 원탑 찍 으 쓸모없 과제 내주 내 각자 만들 발표 까진 이해 겠 는데 책 권 왜 찾 거 냐 도대체,0
8304,8304,3324,7932.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3618,맨날 영상에서 스트레스주기싫다면서 니가 스트레스 제일많이줘막상 본인은 강의영상 어디서 이상한 영상 긁어와서 하는말이라곤 디쓰 뷔디오 이즈 붸리 나이스  말곤 하는것도 없고 매주마다 강의영상은 영어 듣기평가에내가 철회못한게 한이다 진짜 어디서 긁어온 동영상 틀어주는 강의안하는 교수에 학생들한테 과제로 문제만들게하고 그 문제 고대로 시험에 쓰는 문제 안만드는 교수강의도 안하고 문제도 안만드는데 교수 개꿀직업 ,교수,1,,맨날 영상 에서 스트레스 주기 싫 다면서 니 스트레스 제일 많이 줘 막상 본인 강의 영상 어디 서 이상 영상 긁 어 와서 라곤 디 쓰 뷔 디오 이즈 붸리 나이스 곤 도 매주 마다 강의 영상 영어 듣 기 평가 내 철회 못 게 다 진짜 어디 서 긁 어 온 동영상 틀 어 강의 안 교수 학생 한테 과제 로 문제 만들 게 문제 고대로 시험 쓰 문제 안 만드 교수 강의 도 안 문제 도 안 만드 는데 교수 개꿀 직업,0
8305,8305,3325,7932.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3618,맨날 영상에서 스트레스주기싫다면서 니가 스트레스 제일많이줘막상 본인은 강의영상 어디서 이상한 영상 긁어와서 하는말이라곤 디쓰 뷔디오 이즈 붸리 나이스  말곤 하는것도 없고 매주마다 강의영상은 영어 듣기평가에내가 철회못한게 한이다 진짜 어디서 긁어온 동영상 틀어주는 강의안하는 교수에 학생들한테 과제로 문제만들게하고 그 문제 고대로 시험에 쓰는 문제 안만드는 교수강의도 안하고 문제도 안만드는데 교수 개꿀직업 ,과제,2,,맨날 영상 에서 스트레스 주기 싫 다면서 니 스트레스 제일 많이 줘 막상 본인 강의 영상 어디 서 이상 영상 긁 어 와서 라곤 디 쓰 뷔 디오 이즈 붸리 나이스 곤 도 매주 마다 강의 영상 영어 듣 기 평가 내 철회 못 게 다 진짜 어디 서 긁 어 온 동영상 틀 어 강의 안 교수 학생 한테 과제 로 문제 만들 게 문제 고대로 시험 쓰 문제 안 만드 교수 강의 도 안 문제 도 안 만드 는데 교수 개꿀 직업,0
8306,8306,3326,7932.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3618,맨날 영상에서 스트레스주기싫다면서 니가 스트레스 제일많이줘막상 본인은 강의영상 어디서 이상한 영상 긁어와서 하는말이라곤 디쓰 뷔디오 이즈 붸리 나이스  말곤 하는것도 없고 매주마다 강의영상은 영어 듣기평가에내가 철회못한게 한이다 진짜 어디서 긁어온 동영상 틀어주는 강의안하는 교수에 학생들한테 과제로 문제만들게하고 그 문제 고대로 시험에 쓰는 문제 안만드는 교수강의도 안하고 문제도 안만드는데 교수 개꿀직업 ,시험,3,,맨날 영상 에서 스트레스 주기 싫 다면서 니 스트레스 제일 많이 줘 막상 본인 강의 영상 어디 서 이상 영상 긁 어 와서 라곤 디 쓰 뷔 디오 이즈 붸리 나이스 곤 도 매주 마다 강의 영상 영어 듣 기 평가 내 철회 못 게 다 진짜 어디 서 긁 어 온 동영상 틀 어 강의 안 교수 학생 한테 과제 로 문제 만들 게 문제 고대로 시험 쓰 문제 안 만드 교수 강의 도 안 문제 도 안 만드 는데 교수 개꿀 직업,0
8307,8307,3327,7932.0,6.0,20.0,Abolghasem Sadeghi-Niaraki,20,2,소프트웨어특강1,1950475,1,3618,맨날 영상에서 스트레스주기싫다면서 니가 스트레스 제일많이줘막상 본인은 강의영상 어디서 이상한 영상 긁어와서 하는말이라곤 디쓰 뷔디오 이즈 붸리 나이스  말곤 하는것도 없고 매주마다 강의영상은 영어 듣기평가에내가 철회못한게 한이다 진짜 어디서 긁어온 동영상 틀어주는 강의안하는 교수에 학생들한테 과제로 문제만들게하고 그 문제 고대로 시험에 쓰는 문제 안만드는 교수강의도 안하고 문제도 안만드는데 교수 개꿀직업 ,수업,4,,맨날 영상 에서 스트레스 주기 싫 다면서 니 스트레스 제일 많이 줘 막상 본인 강의 영상 어디 서 이상 영상 긁 어 와서 라곤 디 쓰 뷔 디오 이즈 붸리 나이스 곤 도 매주 마다 강의 영상 영어 듣 기 평가 내 철회 못 게 다 진짜 어디 서 긁 어 온 동영상 틀 어 강의 안 교수 학생 한테 과제 로 문제 만들 게 문제 고대로 시험 쓰 문제 안 만드 교수 강의 도 안 문제 도 안 만드 는데 교수 개꿀 직업,0
8308,8308,3328,7933.0,4.0,20.0,Abolghasem Sadeghi-Niaraki,20,3,소프트웨어특강1,1950475,1,3619,"수강중인데 미리작성한다 최악의교수 쓸데없는과제폭탄 최악의 강위력 수많은 오류투성이싸강 말과행동이반대, 시험은 자기실수로 학생들 온종일 기다리게해놓고 간단한 사과로마무리 두루갖춤요약하면 최악의강의력,과제폭탄,귀찮게하기 그리고 도움은 하나도되지않는 내용들 어디서 가져온 자료들만 보여주고읽고끝 심지어 영어도못함",교수,1,,수강 중 인데 미리 작성 한다 최악 의 교수 쓸데없 과제 폭탄 최악 의 강 위력 수많 오류 투성이 싸 강 과 행동 반대 시험 자기 실수 로 학생 온종일 기다리 게 해 놓 간단 사과 로 마무리 두루 갖춤 요약 면 최악 의 강의 력 과제 폭탄 귀찮 게 기 그리고 도움 하나 도 내용 어디 서 가져온 자료 만 보여 읽 끝 심지어 영어 도 못함,-1
8309,8309,3329,7933.0,4.0,20.0,Abolghasem Sadeghi-Niaraki,20,3,소프트웨어특강1,1950475,1,3619,"수강중인데 미리작성한다 최악의교수 쓸데없는과제폭탄 최악의 강위력 수많은 오류투성이싸강 말과행동이반대, 시험은 자기실수로 학생들 온종일 기다리게해놓고 간단한 사과로마무리 두루갖춤요약하면 최악의강의력,과제폭탄,귀찮게하기 그리고 도움은 하나도되지않는 내용들 어디서 가져온 자료들만 보여주고읽고끝 심지어 영어도못함",과제,2,,수강 중 인데 미리 작성 한다 최악 의 교수 쓸데없 과제 폭탄 최악 의 강 위력 수많 오류 투성이 싸 강 과 행동 반대 시험 자기 실수 로 학생 온종일 기다리 게 해 놓 간단 사과 로 마무리 두루 갖춤 요약 면 최악 의 강의 력 과제 폭탄 귀찮 게 기 그리고 도움 하나 도 내용 어디 서 가져온 자료 만 보여 읽 끝 심지어 영어 도 못함,-1
8310,8310,3330,7933.0,4.0,20.0,Abolghasem Sadeghi-Niaraki,20,3,소프트웨어특강1,1950475,1,3619,"수강중인데 미리작성한다 최악의교수 쓸데없는과제폭탄 최악의 강위력 수많은 오류투성이싸강 말과행동이반대, 시험은 자기실수로 학생들 온종일 기다리게해놓고 간단한 사과로마무리 두루갖춤요약하면 최악의강의력,과제폭탄,귀찮게하기 그리고 도움은 하나도되지않는 내용들 어디서 가져온 자료들만 보여주고읽고끝 심지어 영어도못함",시험,3,,수강 중 인데 미리 작성 한다 최악 의 교수 쓸데없 과제 폭탄 최악 의 강 위력 수많 오류 투성이 싸 강 과 행동 반대 시험 자기 실수 로 학생 온종일 기다리 게 해 놓 간단 사과 로 마무리 두루 갖춤 요약 면 최악 의 강의 력 과제 폭탄 귀찮 게 기 그리고 도움 하나 도 내용 어디 서 가져온 자료 만 보여 읽 끝 심지어 영어 도 못함,-1
8311,8311,3331,7933.0,4.0,20.0,Abolghasem Sadeghi-Niaraki,20,3,소프트웨어특강1,1950475,1,3619,"수강중인데 미리작성한다 최악의교수 쓸데없는과제폭탄 최악의 강위력 수많은 오류투성이싸강 말과행동이반대, 시험은 자기실수로 학생들 온종일 기다리게해놓고 간단한 사과로마무리 두루갖춤요약하면 최악의강의력,과제폭탄,귀찮게하기 그리고 도움은 하나도되지않는 내용들 어디서 가져온 자료들만 보여주고읽고끝 심지어 영어도못함",수업,4,,수강 중 인데 미리 작성 한다 최악 의 교수 쓸데없 과제 폭탄 최악 의 강 위력 수많 오류 투성이 싸 강 과 행동 반대 시험 자기 실수 로 학생 온종일 기다리 게 해 놓 간단 사과 로 마무리 두루 갖춤 요약 면 최악 의 강의 력 과제 폭탄 귀찮 게 기 그리고 도움 하나 도 내용 어디 서 가져온 자료 만 보여 읽 끝 심지어 영어 도 못함,-1
8312,8312,3332,5360.0,0.0,20.0,정욱,100,1,관광자원론,1950483,1,3620,"싸강이라 그런지 기말 중간 다 과제 대체였고 중간에 과제 있었어요 마이스 산업에 대해 조금이나마 알 수 있었고 교수님이 실무적인 이야기 많이 해주셔서 업계 동태 확인 가능했어요 그 점 좋았다고 생각해요 시험 대체과제 생각보다 별로 어렵지 않았고, 과제도 전부 강의에 있던 내용을 위주로 하는거라 쉬었습니다",수업,4,,싸 강 라 그런지 기말 중간 다 과제 대체 중간 과제 어요 마 이스 산업 대해 조금 이나마 알 교수 님 실무 적 인 이야기 많이 해 셔서 업계 동태 확인 가능 했 어요 점 좋 았 다고 생각 해요 시험 대체 과제 생각 보다 별로 어렵 았 과제 도 전부 강의 던 내용 위주 로 거 라 쉬,0
8313,8313,3333,5360.0,0.0,20.0,정욱,100,1,관광자원론,1950483,1,3620,"싸강이라 그런지 기말 중간 다 과제 대체였고 중간에 과제 있었어요 마이스 산업에 대해 조금이나마 알 수 있었고 교수님이 실무적인 이야기 많이 해주셔서 업계 동태 확인 가능했어요 그 점 좋았다고 생각해요 시험 대체과제 생각보다 별로 어렵지 않았고, 과제도 전부 강의에 있던 내용을 위주로 하는거라 쉬었습니다",교수,1,,싸 강 라 그런지 기말 중간 다 과제 대체 중간 과제 어요 마 이스 산업 대해 조금 이나마 알 교수 님 실무 적 인 이야기 많이 해 셔서 업계 동태 확인 가능 했 어요 점 좋 았 다고 생각 해요 시험 대체 과제 생각 보다 별로 어렵 았 과제 도 전부 강의 던 내용 위주 로 거 라 쉬,0
8314,8314,3334,5360.0,0.0,20.0,정욱,100,1,관광자원론,1950483,1,3620,"싸강이라 그런지 기말 중간 다 과제 대체였고 중간에 과제 있었어요 마이스 산업에 대해 조금이나마 알 수 있었고 교수님이 실무적인 이야기 많이 해주셔서 업계 동태 확인 가능했어요 그 점 좋았다고 생각해요 시험 대체과제 생각보다 별로 어렵지 않았고, 과제도 전부 강의에 있던 내용을 위주로 하는거라 쉬었습니다",시험,3,,싸 강 라 그런지 기말 중간 다 과제 대체 중간 과제 어요 마 이스 산업 대해 조금 이나마 알 교수 님 실무 적 인 이야기 많이 해 셔서 업계 동태 확인 가능 했 어요 점 좋 았 다고 생각 해요 시험 대체 과제 생각 보다 별로 어렵 았 과제 도 전부 강의 던 내용 위주 로 거 라 쉬,0
8315,8315,3335,5360.0,0.0,20.0,정욱,100,1,관광자원론,1950483,1,3620,"싸강이라 그런지 기말 중간 다 과제 대체였고 중간에 과제 있었어요 마이스 산업에 대해 조금이나마 알 수 있었고 교수님이 실무적인 이야기 많이 해주셔서 업계 동태 확인 가능했어요 그 점 좋았다고 생각해요 시험 대체과제 생각보다 별로 어렵지 않았고, 과제도 전부 강의에 있던 내용을 위주로 하는거라 쉬었습니다",과제,2,,싸 강 라 그런지 기말 중간 다 과제 대체 중간 과제 어요 마 이스 산업 대해 조금 이나마 알 교수 님 실무 적 인 이야기 많이 해 셔서 업계 동태 확인 가능 했 어요 점 좋 았 다고 생각 해요 시험 대체 과제 생각 보다 별로 어렵 았 과제 도 전부 강의 던 내용 위주 로 거 라 쉬,0
8316,8316,3336,5824.0,0.0,20.0,이온유,80,0,생물정보학,1950508,1,3621,다만 강의가 너무 책읽기 식이고 시험이 너무 쉬워서 학점은 따기 어렵다,수업,3,,다만 강의 너무 책 읽 기 식 시험 너무 쉬워서 학점 따 기 어렵 다,1
8317,8317,3337,5824.0,0.0,20.0,이온유,80,0,생물정보학,1950508,1,3621,다만 강의가 너무 책읽기 식이고 시험이 너무 쉬워서 학점은 따기 어렵다,학점,2,,다만 강의 너무 책 읽 기 식 시험 너무 쉬워서 학점 따 기 어렵 다,1
8318,8318,3338,5824.0,0.0,20.0,이온유,80,0,생물정보학,1950508,1,3621,다만 강의가 너무 책읽기 식이고 시험이 너무 쉬워서 학점은 따기 어렵다,시험,1,,다만 강의 너무 책 읽 기 식 시험 너무 쉬워서 학점 따 기 어렵 다,1
8319,8319,3339,5827.0,0.0,20.0,이온유,100,1,생물정보학,1950508,1,3622,말고는 엥 뭔 내용이지 어렵네 이러겠지만 랩실 들어가면 다 쓰는 내용이니까 대학원 생각하는 사람은 꼭 들으세요 시험도 어렵지 않고 굉장히 부드럽게 강의해주셔서 유일하게 (몸과마음이)편한 전공이었음,시험,1,,엥 뭔 내용 어렵 네 이러 겠 지만 랩 실 들어가 면 다 쓰 내용 니까 대학원 생각 꼭 으세요 시험 도 어렵 굉장히 부드럽 게 강의 해 셔서 유일 게 몸 과 마음 편한 전공,1
8320,8320,3340,5827.0,0.0,20.0,이온유,100,1,생물정보학,1950508,1,3622,말고는 엥 뭔 내용이지 어렵네 이러겠지만 랩실 들어가면 다 쓰는 내용이니까 대학원 생각하는 사람은 꼭 들으세요 시험도 어렵지 않고 굉장히 부드럽게 강의해주셔서 유일하게 (몸과마음이)편한 전공이었음,수업,2,,엥 뭔 내용 어렵 네 이러 겠 지만 랩 실 들어가 면 다 쓰 내용 니까 대학원 생각 꼭 으세요 시험 도 어렵 굉장히 부드럽 게 강의 해 셔서 유일 게 몸 과 마음 편한 전공,1
8321,8321,3341,5829.0,0.0,20.0,이온유,100,2,생물정보학,1950508,1,3623,과제는 다 거의 떠먹여주시고 시험은 쉬운편,과제,1,,과제 다 거의 떠먹여 시 시험 쉬 운편,-1
8322,8322,3342,5829.0,0.0,20.0,이온유,100,2,생물정보학,1950508,1,3623,과제는 다 거의 떠먹여주시고 시험은 쉬운편,시험,2,,과제 다 거의 떠먹여 시 시험 쉬 운편,-1
8323,8323,3343,5832.0,0.0,20.0,이온유,100,3,생물정보학,1950508,1,3624,강의도 쉽게 해주시고 과제도 어렵지 않게 내주셔서 이해가 쉬움,수업,2,,강의 도 쉽 게 해 시 과제 도 어렵 게 내 셔서 이해 쉬 움,1
8324,8324,3344,5832.0,0.0,20.0,이온유,100,3,생물정보학,1950508,1,3624,강의도 쉽게 해주시고 과제도 어렵지 않게 내주셔서 이해가 쉬움,과제,1,,강의 도 쉽 게 해 시 과제 도 어렵 게 내 셔서 이해 쉬 움,1
8325,8325,3345,5834.0,0.0,20.0,이온유,100,4,생물정보학,1950508,1,3625,당장 4학년 pbl수업에서도 활용도 엄청남과제도 실습 위주로 간단한거 내주심,수업,2,,당장 학년 수업 에서 도 활용 도 엄청남 과 제도 실습 위주 로 간단 거 내 주심,-1
8326,8326,3346,5834.0,0.0,20.0,이온유,100,4,생물정보학,1950508,1,3625,당장 4학년 pbl수업에서도 활용도 엄청남과제도 실습 위주로 간단한거 내주심,과제,1,,당장 학년 수업 에서 도 활용 도 엄청남 과 제도 실습 위주 로 간단 거 내 주심,-1
8327,8327,3347,5835.0,0.0,19.0,이온유,100,5,생물정보학,1950508,1,3626,교수님 너무 친절하시고 좋으세요 온유하심  기말때 서술형 1개 나왔는데 서술형 배점은 안나와있었지만 서술형 비중이 엄청 크다고 생각됩니다 저랑 제 친구 객관식은 같은 점수 나왔는데(20문제인가에서 1개 틀림) 저는 서술형 많이 쓰고 그 친구는 조금썼는데 저는 에쁠받고 친구는 비쁠받았어요,교수,1,,교수 님 너무 친절 시 좋 으세요 온유 기말 서술 형 개 나왔 는데 서술 형 배점 안 나와 지만 서술 형 비중 엄청 크 다고 생각 됩니다 저 랑 제 친구 객관식 점수 나왔 는데 문제 인가 에서 개 틀림 저 서술형 많이 쓰 친구 조금 썼 는데 저 쁠 받 친구 비 쁠 받 았 어요,1
8328,8328,3348,5835.0,0.0,19.0,이온유,100,5,생물정보학,1950508,1,3626,교수님 너무 친절하시고 좋으세요 온유하심  기말때 서술형 1개 나왔는데 서술형 배점은 안나와있었지만 서술형 비중이 엄청 크다고 생각됩니다 저랑 제 친구 객관식은 같은 점수 나왔는데(20문제인가에서 1개 틀림) 저는 서술형 많이 쓰고 그 친구는 조금썼는데 저는 에쁠받고 친구는 비쁠받았어요,시험,2,,교수 님 너무 친절 시 좋 으세요 온유 기말 서술 형 개 나왔 는데 서술 형 배점 안 나와 지만 서술 형 비중 엄청 크 다고 생각 됩니다 저 랑 제 친구 객관식 점수 나왔 는데 문제 인가 에서 개 틀림 저 서술형 많이 쓰 친구 조금 썼 는데 저 쁠 받 친구 비 쁠 받 았 어요,1
8329,8329,3349,5836.0,0.0,19.0,이온유,80,6,생물정보학,1950508,1,3627,중간때 망하면 기말 때 성적 오르기 힘들 것 같다 ,학점,2,,중간 망하 면 기말 성적 오르 기 힘들 다,0
8330,8330,3350,5836.0,0.0,19.0,이온유,80,6,생물정보학,1950508,1,3627,중간때 망하면 기말 때 성적 오르기 힘들 것 같다 ,시험,1,,중간 망하 면 기말 성적 오르 기 힘들 다,0
8331,8331,3351,5840.0,0.0,19.0,이온유,80,8,생물정보학,1950508,1,3628,기말 일주일전에  전범위 선언을 해서 참 별로였지만실습도 하고 과제도 어렵지않고 착하신 교수님임앞으로 생명과학쪽 공부 계속하려면 도움이 크게 될 전공,시험,3,,기말 주일 전 전 범위 선언 해서 참 별로 지만 실습 도 과제 도 어렵 착하 신 교수 님 임 앞 으로 생명 과학 쪽 공부 계속 려면 도움 크 게 될 전공,1
8332,8332,3352,5840.0,0.0,19.0,이온유,80,8,생물정보학,1950508,1,3628,기말 일주일전에  전범위 선언을 해서 참 별로였지만실습도 하고 과제도 어렵지않고 착하신 교수님임앞으로 생명과학쪽 공부 계속하려면 도움이 크게 될 전공,과제,2,,기말 주일 전 전 범위 선언 해서 참 별로 지만 실습 도 과제 도 어렵 착하 신 교수 님 임 앞 으로 생명 과학 쪽 공부 계속 려면 도움 크 게 될 전공,1
8333,8333,3353,5840.0,0.0,19.0,이온유,80,8,생물정보학,1950508,1,3628,기말 일주일전에  전범위 선언을 해서 참 별로였지만실습도 하고 과제도 어렵지않고 착하신 교수님임앞으로 생명과학쪽 공부 계속하려면 도움이 크게 될 전공,교수,1,,기말 주일 전 전 범위 선언 해서 참 별로 지만 실습 도 과제 도 어렵 착하 신 교수 님 임 앞 으로 생명 과학 쪽 공부 계속 려면 도움 크 게 될 전공,1
8334,8334,3354,5841.0,0.0,19.0,김경남,100,0,생체신호전달,1950510,1,3629,"김경남교수님 강의력은 항상 만족스러워요signaling에 대해 배울 기회가 많이 없었는데,  이번에 들으면서 많이 관심이 생겼고 식물 호르몬에 대해 배울 수 있어 좋았습니다",교수,1,,김경남 교수 님 강의 력 항상 만족 스러워 요 대해 배울 기회 많이 는데 이번 들으면서 많이 관심 생겼 식물 호르몬 대해 배울 어 좋 았,1
8335,8335,3355,5841.0,0.0,19.0,김경남,100,0,생체신호전달,1950510,1,3629,"김경남교수님 강의력은 항상 만족스러워요signaling에 대해 배울 기회가 많이 없었는데,  이번에 들으면서 많이 관심이 생겼고 식물 호르몬에 대해 배울 수 있어 좋았습니다",수업,2,,김경남 교수 님 강의 력 항상 만족 스러워 요 대해 배울 기회 많이 는데 이번 들으면서 많이 관심 생겼 식물 호르몬 대해 배울 어 좋 았,1
8336,8336,3356,5842.0,0.0,19.0,김경남,100,0,생체신호전달,1950510,1,3630,과제도 많이 안주시고 주셔도 쉬운것만 주세요 이해에 기반한 수업이라 좋아요,수업,2,,과제 도 많이 안 시 셔도 쉬운 만 이해 기반 수업 라 좋,-1
8337,8337,3357,5842.0,0.0,19.0,김경남,100,0,생체신호전달,1950510,1,3630,과제도 많이 안주시고 주셔도 쉬운것만 주세요 이해에 기반한 수업이라 좋아요,과제,1,,과제 도 많이 안 시 셔도 쉬운 만 이해 기반 수업 라 좋,-1
8338,8338,3358,6103.0,0.0,20.0,임하나,60,0,단백질공학,1950515,1,3631,강의력 갑중간기말 대체과제였는데기말고사 공지를 늦게해주셔서미리 공부해놓은 입장에서 좀 허무했음,과제,1,,강의 력 갑중 간기 대체 과제 는데 기말고사 공지 늦 게 해 셔서 미리 공부 해 놓 입장 에서 좀 허무 했,-1
8339,8339,3359,6103.0,0.0,20.0,임하나,60,0,단백질공학,1950515,1,3631,강의력 갑중간기말 대체과제였는데기말고사 공지를 늦게해주셔서미리 공부해놓은 입장에서 좀 허무했음,수업,3,,강의 력 갑중 간기 대체 과제 는데 기말고사 공지 늦 게 해 셔서 미리 공부 해 놓 입장 에서 좀 허무 했,-1
8340,8340,3360,6103.0,0.0,20.0,임하나,60,0,단백질공학,1950515,1,3631,강의력 갑중간기말 대체과제였는데기말고사 공지를 늦게해주셔서미리 공부해놓은 입장에서 좀 허무했음,시험,2,,강의 력 갑중 간기 대체 과제 는데 기말고사 공지 늦 게 해 셔서 미리 공부 해 놓 입장 에서 좀 허무 했,-1
8341,8341,3361,6104.0,0.0,20.0,임하나,80,1,단백질공학,1950515,1,3632,수업 진도도 많고 넘 지루했 올해 대체레포트로 중간기말 대체돼서 학점 후하게 주셨다,시험,1,,수업 진도 도 많 넘 지루 했 올해 대체 레포트 로 중간기 대체 돼서 학점 후 게 셨 다,1
8342,8342,3362,6104.0,0.0,20.0,임하나,80,1,단백질공학,1950515,1,3632,수업 진도도 많고 넘 지루했 올해 대체레포트로 중간기말 대체돼서 학점 후하게 주셨다,수업,3,,수업 진도 도 많 넘 지루 했 올해 대체 레포트 로 중간기 대체 돼서 학점 후 게 셨 다,1
8343,8343,3363,6104.0,0.0,20.0,임하나,80,1,단백질공학,1950515,1,3632,수업 진도도 많고 넘 지루했 올해 대체레포트로 중간기말 대체돼서 학점 후하게 주셨다,학점,2,,수업 진도 도 많 넘 지루 했 올해 대체 레포트 로 중간기 대체 돼서 학점 후 게 셨 다,1
8344,8344,3364,6107.0,3.0,20.0,임하나,100,2,단백질공학,1950515,1,3633,)전부 싸강이었고 과제는 많은편 중간기말둘다 대체과제로 했는데 학점 후하게 주신거같다,학점,3,,전부 싸 강 과제 많 편 중간기 둘 다 대체 과제 로 했 는데 학점 후 게 신 거 다,0
8345,8345,3365,6107.0,3.0,20.0,임하나,100,2,단백질공학,1950515,1,3633,)전부 싸강이었고 과제는 많은편 중간기말둘다 대체과제로 했는데 학점 후하게 주신거같다,시험,2,,전부 싸 강 과제 많 편 중간기 둘 다 대체 과제 로 했 는데 학점 후 게 신 거 다,0
8346,8346,3366,6107.0,3.0,20.0,임하나,100,2,단백질공학,1950515,1,3633,)전부 싸강이었고 과제는 많은편 중간기말둘다 대체과제로 했는데 학점 후하게 주신거같다,과제,1,,전부 싸 강 과제 많 편 중간기 둘 다 대체 과제 로 했 는데 학점 후 게 신 거 다,0
8347,8347,3367,6113.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3634,4학년수업인데 3학년이 많아서 교수님이 세세하게 옛날에 배운거 다시 상기시켜주심,교수,1,,학년 수업 인데 학년 많 아서 교수 님 세세 게 옛날 배운 거 다시 상기 시켜 주심,1
8348,8348,3368,6113.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3634,4학년수업인데 3학년이 많아서 교수님이 세세하게 옛날에 배운거 다시 상기시켜주심,수업,2,,학년 수업 인데 학년 많 아서 교수 님 세세 게 옛날 배운 거 다시 상기 시켜 주심,1
8349,8349,3369,6115.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3635,교수님 목소리가 좀 작기도 하고 느리기도해서 호불호가 갈리는듯한데 개인적으로는 괜찮은 수업이었음,수업,2,,교수 님 목소리 좀 작 기 도 느리 기 도 해서 호불호 갈리 듯 한데 개인 적 으로 괜찮 수업,0
8350,8350,3370,6115.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3635,교수님 목소리가 좀 작기도 하고 느리기도해서 호불호가 갈리는듯한데 개인적으로는 괜찮은 수업이었음,교수,1,,교수 님 목소리 좀 작 기 도 느리 기 도 해서 호불호 갈리 듯 한데 개인 적 으로 괜찮 수업,0
8351,8351,3371,6116.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3636,과제는 팀플 발표1번이 끝이고 시험은 전체 객관식 생각보다 세세한거 안나오고 교안에 나와있는거보다 교수님이 설명해주시는거 잘들어야함,시험,3,,과제 팀 플 발표 번이 끝 시험 전체 객관식 생각 보다 세세 거 안 나오 교안 나와 거 보다 교수 님 설명 해 시 거 잘 들어야,1
8352,8352,3372,6116.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3636,과제는 팀플 발표1번이 끝이고 시험은 전체 객관식 생각보다 세세한거 안나오고 교안에 나와있는거보다 교수님이 설명해주시는거 잘들어야함,과제,2,,과제 팀 플 발표 번이 끝 시험 전체 객관식 생각 보다 세세 거 안 나오 교안 나와 거 보다 교수 님 설명 해 시 거 잘 들어야,1
8353,8353,3373,6116.0,0.0,19.0,임하나,80,4,단백질공학,1950515,1,3636,과제는 팀플 발표1번이 끝이고 시험은 전체 객관식 생각보다 세세한거 안나오고 교안에 나와있는거보다 교수님이 설명해주시는거 잘들어야함,교수,1,,과제 팀 플 발표 번이 끝 시험 전체 객관식 생각 보다 세세 거 안 나오 교안 나와 거 보다 교수 님 설명 해 시 거 잘 들어야,1
8354,8354,3374,6117.0,0.0,19.0,임하나,20,5,단백질공학,1950515,1,3637,임하나교수님꺼 듣느니 권영수교수님꺼 듣는게 낫다 싶을정도임  일단 강의력이 최저라 수업시간에 안자는게 기적일 정도그리고 중요하다 생각되서 공부하면 절대안나오고 깐깐하게 냄 굳이 장점을 적자면 책을 안사도 된다,교수,1,,임하나 교수 님 꺼 듣 느니 권영수 교수 님 꺼 듣 게 낫 다 싶 정도 임 일단 강의 력 최저 라 수업 시간 안 자 게 기적 정도 그리고 중요 다 생각 서 공부 면 절대 안 나오 깐깐 게 냄 굳이 장점 적 자면 책 안사 도 된다,0
